UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,STATE_REGISTRATION,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,TRAVEL_DIRECTION,VEHICLE_OCCUPANTS,DRIVER_SEX,DRIVER_LICENSE_STATUS,DRIVER_LICENSE_JURISDICTION,PRE_CRASH,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,PUBLIC_PROPERTY_DAMAGE_TYPE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2
19804860,4372645,11/25/2020,20:02,8729593d-0867-4bb5-9c61-f32c2db601bd,NY,Sedan,INFI -CAR/SUV,,2011,Southeast,2,F,Licensed,NY,Making Right Turn,Left Front Bumper,Left Front Quarter Panel,Left Side Doors,,,N,,Unspecified,Unspecified
18964212,4148631,06/08/2019,9:10,e10f9056-d3ea-42f0-ad60-eb041c0ef85b,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2008,West,1,M,Licensed,NY,Backing,Left Rear Bumper,Left Rear Quarter Panel,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
19678765,4315772,05/24/2020,13:00,3f604a3c-6fc3-4ad8-9d0e-3586dc510572,,,,,,,,,,,,Other,,,,,N,,,
17991911,3817082,12/28/2017,10:00,7e7890f1-8833-4743-bb73-458986560baa,NY,Sedan,NISS -CAR/SUV,,2004,North,1,F,Unlicensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Center Front End,Left Front Bumper,Right Front Quarter Panel,N,,Unspecified,Unspecified
14829348,3278547,08/15/2015,12:55,2,NY,PASSENGER VEHICLE,,,,,,,,,Backing,,,,,,,,Driver Inexperience,
14572869,3168903,02/12/2015,19:40,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Lost Consciousness,
11557950,155837,07/07/2012,3:58,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
10780101,119401,07/05/2013,11:17,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
19114650,4217911,10/03/2019,8:10,7854a880-5b6d-4c26-8b72-af27e3e7d373,NY,,KIA -CAR/SUV,,2016,South,,,,,Making Right Turn,,,,,,Unspecified,,Failure to Yield Right-of-Way,Unspecified
17639700,3729638,08/11/2017,11:03,75f58d10-17c6-43e7-b26e-c6de5c43fc33,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2012,East,2,M,Licensed,NY,Changing Lanes,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,N,,Unspecified,Unspecified
14861674,3294592,09/10/2015,7:54,2,NY,UNKNOWN,,,,,,,,,Making U Turn,,,,,,,,Unspecified,
14578580,3171273,02/18/2015,9:45,1,NJ,SPORT UTILITY / STATION WAGON,,,,,,,,,Stopped in Traffic,,,,,,,,Other Vehicular,
8569405,12184,07/02/2012,7:45,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Outside Car Distraction,
9674572,1024255,09/14/2014,2:40,1,NY,TAXI,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
18736445,3933016,06/22/2018,15:45,1157066a-4143-4f09-9efe-01dc8975ba90,NY,Taxi,TOYT -CAR/SUV,,2015,West,2,M,Licensed,NY,Parked,Left Side Doors,Left Side Doors,,,,N,,Unspecified,Unspecified
19157042,4192608,08/20/2019,18:08,59160419-d3fe-4ba6-9f85-ed0613d9b15f,NJ,Sedan,TOYT -CAR/SUV,,2017,South,1,M,Licensed,NJ,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Rear Bumper,Right Side Doors,,N,,Reaction to Uninvolved Vehicle,Unspecified
19678355,4315382,05/20/2020,9:00,9f349e98-0625-42c7-ae56-b5e693ff0b93,,,,,,,,,,,,,,,,,Unspecified,,,
9349159,52536,08/09/2012,18:30,2,NY,BUS,,,,,,,,,,,,,,,,,Unspecified,
12844107,224368,07/06/2013,13:00,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
9590450,359640,06/29/2014,15:05,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,,
17657921,3717859,07/24/2017,12:07,362d1960-e73b-4993-a7cf-261ed08500a1,NY,Station Wagon/Sport Utility Vehicle,chevr,,1995,North,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,No Damage,No Damage,No Damage,,N,,Unspecified,Unspecified
14519846,3146346,01/02/2015,9:25,3,NY,PASSENGER VEHICLE,,,,,,,,,Starting from Parking,,,,,,,,Unspecified,
17670369,3725090,08/05/2017,9:00,5b109d9c-718d-4f40-84e6-ce504a7a0158,,,,,,,,,,,,,,,,,Unspecified,,,
19723943,4336194,08/06/2020,8:12,ba5584bf-f07b-4df7-a9ce-414d30e3f775,NY,Sedan,MAZD -CAR/SUV,,2020,North,0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,No Damage,No Damage,N,,Unspecified,Unspecified
8793021,994818,07/18/2014,9:45,2,NY,BUS,,,,,,,,,Going Straight Ahead,,,,,,,,Oversized Vehicle,
19945787,4408659,04/13/2021,0:00,93d5337a-f01c-4dbe-bd28-58c7ecc937ef,NY,Sedan,HOND -CAR/SUV,,2005,North,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Center Front End,,,,N,,Driver Inattention/Distraction,Following Too Closely
17478381,3671081,05/16/2017,15:10,b2b9f641-0298-49c5-a2e5-8e5c8856d640,NY,Bus,CHEV-TRUCK/BUS,,2011,South,15,M,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,No Damage,,,,N,,Following Too Closely,Unspecified
12849654,226729,12/14/2013,20:10,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
18685765,3928679,06/23/2018,17:05,9f166374-591b-4715-88be-117475b31899,,,,,,West,,,,,Going Straight Ahead,Right Rear Bumper,Left Rear Bumper,,,,Unspecified,,Driver Inattention/Distraction,Unspecified
14859753,3293628,09/03/2015,0:15,2,NY,BICYCLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
10228842,317022,04/06/2014,21:10,1,NY,TAXI,,,,,,,,,,,,,,,,,Unspecified,
18522599,4069716,01/27/2019,15:46,2e377487-8c21-4a0d-a9bb-94e7c7458d2c,NY,Sedan,TOYT -CAR/SUV,,2007,South,4,F,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Side Doors,No Damage,No Damage,N,,View Obstructed/Limited,Unspecified
19069154,4196260,08/28/2019,17:15,e906cf0b-3509-4ad7-8054-d478d6d8266a,NY,Station Wagon/Sport Utility Vehicle,ACUR -CAR/SUV,,2018,West,1,F,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,,Unspecified,Unspecified
18645593,3940669,07/07/2018,16:57,aa48ad51-6f7d-4442-9a08-eb803068bc3d,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2007,West,0,,,,Parked,Left Rear Quarter Panel,Left Rear Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
14920864,3324327,10/28/2015,19:20,1,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
14831522,3279633,08/16/2015,14:10,2,NJ,PASSENGER VEHICLE,,,,,,,,,Making U Turn,,,,,,,,Unspecified,
14989926,3359004,12/23/2015,10:50,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Parked,,,,,,,,,
17049503,3450091,05/10/2016,14:10,253494,NY,4 dr sedan,JEEP -CAR/SUV,,2007,West,2,F,Licensed,NY,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,No Damage,No Damage,No Damage,N,,Failure to Yield Right-of-Way,Unspecified
19069276,4196316,08/28/2019,0:30,e1651008-ac19-42b2-b5da-272531d3f7dd,NY,Sedan,INFI -CAR/SUV,,2019,East,1,M,Licensed,NY,Slowing or Stopping,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,No Damage,N,,Unspecified,Unspecified
10612810,357448,06/25/2014,16:38,1,NY,PASSENGER VEHICLE,,,,,,,,,Entering Parked Position,,,,,,,,Unspecified,
15012743,3370498,01/14/2016,16:10,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Other Vehicular,
19129998,4224909,10/13/2019,13:00,cae78433-505f-4044-a0b1-731ddbaaf549,NY,Station Wagon/Sport Utility Vehicle,MITS -CAR/SUV,,2018,South,1,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,,,,N,,Unspecified,Unspecified
11049166,130026,07/13/2012,16:15,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Driver Inattention/Distraction,
11399257,148086,09/23/2012,8:26,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
8890181,31681,01/29/2014,9:30,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
18542783,4092015,03/05/2019,21:00,c647f157-f8e8-4e7b-9539-a46f574d4d16,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2018,Southwest,1,F,Licensed,NY,Making Right Turn,Left Rear Bumper,Left Rear Bumper,Left Rear Bumper,Left Rear Bumper,Left Rear Bumper,N,,Unspecified,Unspecified
17204264,3501429,08/02/2016,13:20,659731,NY,Sedan,CHEV -CAR/SUV,,2013,North,1,M,Licensed,NY,Backing,Left Rear Bumper,Left Rear Bumper,,,,N,,View Obstructed/Limited,Unspecified
13854503,3097719,05/13/2014,12:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Merging,,,,,,,,Unspecified,
14761575,3246678,06/24/2015,22:00,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Other*,,,,,,,,Unspecified,
14631900,3193103,03/27/2015,11:34,1,NY,PICK-UP TRUCK,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
18910040,4014731,11/03/2018,21:42,3c336419-29b4-4e30-9ebe-f773cc84f140,NY,Flat Bed,PTRB-TRUCK/BUS,,2016,North,1,M,Licensed,NY,Starting from Parking,Undercarriage,No Damage,No Damage,No Damage,No Damage,N,,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified
19036887,4181445,08/01/2019,19:00,789845d7-e6d3-4282-8421-aca132c3e975,,,,,,,,,,,,,,,,,Unspecified,BUILDING SCAFFOLDING AT LOCATION .,,
14719524,3228577,05/26/2015,17:35,2,NY,PASSENGER VEHICLE,,,,,,,,,Making Left Turn,,,,,,,,Driver Inattention/Distraction,
10613766,1019044,09/04/2014,17:40,2,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Prescription Medication,
19788795,4365587,11/08/2020,17:35,3a9f4107-d426-49f2-95e2-7c3841064ead,NY,Station Wagon/Sport Utility Vehicle,MAZD -CAR/SUV,,2010,North,2,M,Licensed,NY,Passing,Left Front Bumper,Left Front Bumper,Center Front End,Left Side Doors,Left Rear Bumper,N,,Failure to Yield Right-of-Way,Unspecified
9287378,51574,01/06/2014,13:40,2,NY,TAXI,,,,,,,,,,,,,,,,,Other Vehicular,
19098245,4209813,09/21/2019,0:30,502c9493-9a5f-4f08-b1db-b296ee20960a,NY,Sedan,BMW -CAR/SUV,,2007,West,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Left Front Quarter Panel,Center Front End,,N,,Driver Inexperience,Unsafe Speed
17225918,3488288,07/25/2016,14:37,561473,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2015,North,1,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,,,,N,,Unspecified,Unspecified
18690629,3996292,10/08/2018,16:35,df9639c4-da1b-49f4-a31f-5fbca34948c2,NY,Station Wagon/Sport Utility Vehicle,ACUR -CAR/SUV,,2010,West,2,,,,Parked,Center Back End,Center Back End,Right Rear Bumper,,,N,,Unspecified,Unspecified
14902571,3315127,10/14/2015,11:47,3,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
19138223,4227975,10/21/2019,16:10,fef48bcf-1e4a-4718-aadc-13dd697ebe74,,,,,,,,,,,,,,,,,Unspecified,TRAFFIC CONTROL DEVICE,,
13663234,2824302,11/14/2014,17:15,1,NY,BUS,,,,,,,,,Going Straight Ahead,,,,,,,,Other Vehicular,
18625681,4013238,11/02/2018,21:49,54ec16f6-0f17-4aec-acef-78ce00a5b19e,NY,Station Wagon/Sport Utility Vehicle,CHRY -CAR/SUV,,2018,East,3,M,Licensed,NY,Parked,Left Front Quarter Panel,Left Front Quarter Panel,Left Side Doors,Left Rear Quarter Panel,No Damage,N,,Unspecified,Unspecified
14394605,295327,11/27/2012,19:02,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Pavement Slippery,
14564878,3165621,02/06/2015,12:30,2,NY,LARGE COM VEH(6 OR MORE TIRES),,,,,,,,,Going Straight Ahead,,,,,,,,Oversized Vehicle,
19056969,4190324,08/17/2019,23:20,5c76699b-72d4-4d60-ace8-a7a51fed446b,NY,Motorcycle,CRBN,,2018,South,1,M,Licensed,NY,Going Straight Ahead,Left Front Quarter Panel,Left Side Doors,,,,N,,Driver Inattention/Distraction,Unspecified
19725718,4336882,08/08/2020,22:45,d783e709-0f68-4575-9a0f-079dd538fbbe,NY,Sedan,TOYT -CAR/SUV,,2017,South,1,M,,,Going Straight Ahead,No Damage,No Damage,,,,N,,Unspecified,Unspecified
18928880,4131158,05/13/2019,13:50,413cf139-9fc5-4c19-9d46-1d784b75e09a,MD,Pick-up Truck,FORD -CAR/SUV,,2006,South,1,M,Unlicensed,ZZZ,Going Straight Ahead,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,,Traffic Control Disregarded,Unspecified
18401311,4083583,02/19/2019,18:24,30c367b1-62f9-43cb-b944-f574b7fdbac6,NY,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2005,South,2,M,Licensed,NY,Parked,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
18902528,4118921,04/20/2019,12:40,aea7b305-a08c-45da-9214-d9ee5f4d82be,NY,Sedan,HOND -CAR/SUV,,2013,West,2,M,Licensed,NY,Slowing or Stopping,Center Front End,Center Front End,Left Front Bumper,,Right Front Bumper,N,,Unspecified,Unspecified
20012909,4435078,07/07/2021,11:30,8644f69e-ebcd-4243-b438-b8053d0a7487,MD,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2021,West,1,M,Permit,MD,Going Straight Ahead,Center Back End,Center Back End,,,,N,,Oversized Vehicle,Unspecified
17530045,3657801,04/26/2017,14:30,688d66fe-f510-48ac-9365-bafea27381ed,NY,Pick-up Truck,CHEV -CAR/SUV,,2008,Unknown,0,,,,Parked,Left Side Doors,Left Side Doors,Left Rear Quarter Panel,Left Rear Bumper,Center Back End,N,,Unspecified,Unspecified
17610176,3726531,08/06/2017,17:05,d0f5b7de-d11d-4e60-a4ce-2bf676e6176c,NY,Taxi,LINC -CAR/SUV,,2015,North,1,M,Licensed,NY,Entering Parked Position,Left Front Bumper,Left Front Bumper,,,,N,,Failure to Keep Right,Unspecified
13980401,274191,12/01/2012,13:30,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Fatigued/Drowsy,
17733445,3876921,04/08/2018,17:28,94eab67a-2d94-4488-8c55-4cf8406866c1,MA,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2015,West,2,F,Licensed,MA,Going Straight Ahead,Center Back End,No Damage,,,,N,,Unspecified,Unspecified
10320637,97707,06/12/2013,12:10,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
17388211,3590120,12/27/2016,18:47,2a399549-9c98-482b-9c24-780c0fa585c1,NY,Sedan,HOND -CAR/SUV,,2005,West,2,M,Licensed,NY,Making Left Turn,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Side Doors,Left Front Quarter Panel,,N,,Unspecified,Unspecified
17912696,3765168,10/07/2017,0:20,5f36cde8-11d5-4baf-be8d-c283120be75f,NY,Sedan,HOND -CAR/SUV,,2012,,1,,,,,Other,Other,,,,N,,Driver Inattention/Distraction,Passing or Lane Usage Improper
16933237,3430356,03/14/2016,15:00,39885,NY,Pick-up Truck,GMC -CAR/SUV,GMC ZZZ,2015,Southwest,2,M,Licensed,NY,Making Right Turn,Left Front Bumper,Left Front Bumper,Center Front End,Left Front Quarter Panel,,N,,Driver Inattention/Distraction,
13986366,276949,08/03/2013,13:00,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19988466,4430012,06/20/2021,3:00,89e96bab-646b-4082-8345-f171ea3073d7,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2006,North,0,,,,Parked,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,Center Front End,,N,,Unspecified,Unspecified
14846099,3286842,08/29/2015,17:09,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
14392809,294615,10/11/2012,15:00,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
13657182,263950,02/21/2014,13:37,2,NY,UNKNOWN,,,,,,,,,,,,,,,,,Unspecified,
14919038,3323422,10/26/2015,16:00,1,NJ,SMALL COM VEH(4 TIRES),,,,,,,,,Stopped in Traffic,,,,,,,,Driver Inattention/Distraction,
9587923,65297,11/16/2012,10:40,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
17089144,4024025,02/20/2017,14:00,0d241df8-3b8e-43f4-b848-43080a34b0e6,NY,Sedan,HOND -CAR/SUV,,2013,East,1,M,Licensed,NY,Entering Parked Position,Right Front Bumper,Right Front Quarter Panel,No Damage,No Damage,No Damage,N,,Backing Unsafely,Unspecified
19120253,4220005,10/06/2019,15:01,7910399f-7101-4f48-851b-d3cbefb688e8,NY,Sedan,NISS -CAR/SUV,,2014,West,2,F,Licensed,NY,Slowing or Stopping,Center Front End,No Damage,,,,N,,View Obstructed/Limited,Unspecified
19846605,4391472,02/12/2021,14:25,9dc19f89-90ab-4fe8-ab0f-74dabdb0c548,PA,Sedan,HOND -CAR/SUV,,2001,North,2,M,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Side Doors,Center Front End,Right Side Doors,,N,,Unspecified,Unspecified
17536265,3673753,05/15/2017,20:35,6df78e6c-1d9e-4a92-805b-798ac4389e5a,NY,Sedan,TOYT -CAR/SUV,,2017,West,1,M,Licensed,NY,Making Left Turn,Right Front Bumper,Right Front Bumper,Center Front End,Left Front Bumper,,N,,Unspecified,Unspecified
14977372,3352661,11/15/2015,9:22,2,NY,PASSENGER VEHICLE,,,,,,,,,Backing,,,,,,,,Backing Unsafely,
19985135,4421571,05/24/2021,12:20,12f708bc-f618-4299-8405-c45f9c950e86,NY,Sedan,TOYT -CAR/SUV,,2006,East,3,M,Licensed,NY,Going Straight Ahead,Right Rear Bumper,Right Rear Quarter Panel,Right Side Doors,Right Front Quarter Panel,Right Front Bumper,N,,Unspecified,Unspecified
14705388,3223259,05/17/2015,11:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Making Right Turn,,,,,,,,Unspecified,
17717872,3850116,02/19/2018,21:10,738c06f4-6543-45fe-86f0-0d3e29968fb5,FL,Sedan,HOND -CAR/SUV,,2016,South,1,F,Licensed,FL,Backing,Left Side Doors,Left Side Doors,,,,N,,Unspecified,Unspecified
17121176,3615805,02/08/2017,16:28,2b77ed59-7637-4a98-bd5e-2d9c7bf80f88,NY,Station Wagon/Sport Utility Vehicle,BMW -CAR/SUV,,2013,South,1,F,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,,N,,Unspecified,Unspecified
17446152,3655953,04/23/2017,15:30,008768a8-891c-4c62-b8ab-9c24d2b2d3f4,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2014,West,1,M,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,,,,Unspecified,,Unspecified,Unspecified
17603671,3709759,07/12/2017,17:50,4a6dbf3b-893a-4d65-894f-64db035266e5,NY,Sedan,FORD -CAR/SUV,,,East,2,M,Licensed,NY,Other*,Right Side Doors,No Damage,,,,N,,Passing Too Closely,Other Vehicular
10607225,111663,06/10/2013,12:30,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Fatigued/Drowsy,
16959466,3425594,03/27/2016,8:30,63389,NY,Station Wagon/Sport Utility Vehicle,LINC -CAR/SUV,,2013,North,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Quarter Panel,,,,N,,Driver Inattention/Distraction,Unspecified
10395180,1037133,10/11/2014,18:04,1,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
12136460,191197,01/08/2014,8:47,1,NY,BUS,,,,,,,,,,,,,,,,,Unspecified,
19581341,4306753,03/09/2020,13:46,6f3ee621-cf26-4e29-91fd-be3ca461641c,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2018,North,1,M,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
9398699,56666,06/23/2013,0:30,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Driver Inattention/Distraction,
14991741,3359940,12/24/2015,17:30,2,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
17164071,3475083,06/24/2016,21:50,512823,NY,4 dr sedan,LEXS -CAR/SUV,,2013,West,1,M,Licensed,NY,Going Straight Ahead,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Unspecified,Unspecified
19661726,4254132,12/07/2019,11:10,1949575f-26e0-4fd6-b273-d9cf10b81a21,NY,Station Wagon/Sport Utility Vehicle,KIA -CAR/SUV,,2004,South,0,M,Licensed,NY,Parked,Left Side Doors,Left Side Doors,Left Side Doors,Left Side Doors,Left Side Doors,N,,Unspecified,Unspecified
17714363,3855542,02/28/2018,15:50,4ac2bbca-9bcb-4509-aad7-f2f6d97ec73a,NY,Sedan,TOYT -CAR/SUV,,2017,North,2,M,Licensed,NY,Slowing or Stopping,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
14524222,3148641,01/06/2015,3:10,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Alcohol Involvement,
13657553,3080736,03/14/2014,19:21,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
17562935,3702287,06/29/2017,23:00,e33eeb97-ce6b-4f3f-b330-c33763a8a3d2,NY,Sedan,CHEV -CAR/SUV,,2016,West,4,M,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
17346192,3520830,09/16/2016,8:30,800588,NJ,TRAIL,KAUFMAN,,2017,East,1,M,Licensed,NJ,Slowing or Stopping,Center Back End,Right Rear Bumper,Left Rear Bumper,,,N,,Unspecified,Unspecified
17500394,3663231,05/02/2017,21:30,28307e40-b84a-4a34-888a-57a00ff9a185,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2004,East,1,M,Licensed,NY,Going Straight Ahead,Left Rear Bumper,Left Rear Bumper,Center Back End,,,N,,Unspecified,Unspecified
10530106,317617,04/09/2014,12:45,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
17159189,3472678,06/15/2016,18:08,467501,NY,4 dr sedan,NISS -CAR/SUV,,2013,East,0,,,,Parked,Left Front Quarter Panel,Left Front Bumper,Center Front End,,,N,,Other Vehicular,Other Vehicular
17262251,3509902,08/29/2016,18:30,721200,NY,,,,,,,,,,,,,,,,Unspecified,,,
19643243,4263552,12/23/2019,19:15,5f0efa0a-6086-46a4-a37f-3b3b40b0d310,NY,Station Wagon/Sport Utility Vehicle,MERZ -CAR/SUV,,2018,East,1,M,Licensed,NY,Going Straight Ahead,Center Front End,No Damage,,,,N,,Following Too Closely,Driver Inattention/Distraction
17712346,3842086,02/05/2018,22:43,0840f28b-a523-4a4d-b7c8-5ccd12ab89eb,NJ,Pick-up Truck,DODG -CAR/SUV,,2004,East,0,,,,Parked,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,,,N,,Unspecified,Unspecified
14719618,3229296,05/28/2015,9:20,2,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Other Electronic Device,
17370021,3564729,11/21/2016,6:10,1097736,NY,Dump,PTRB-TRUCK/BUS,,2006,South,1,M,Licensed,NY,Going Straight Ahead,Right Side Doors,Right Side Doors,,,,N,,Unspecified,Unspecified
19700577,4325714,07/05/2020,16:05,4d2a9f3a-3db8-4a12-9500-946229524f68,,,BMW -CAR/SUV,,,,,,,,,Left Front Quarter Panel,Left Front Bumper,,,,Unspecified,,,
18913226,4123906,05/01/2019,18:00,4941a63f-543d-4b6f-82d3-3c52792f9d3a,NY,Pick-up Truck,CHEV -CAR/SUV,,2003,South,1,M,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Quarter Panel,No Damage,No Damage,No Damage,N,,View Obstructed/Limited,Unspecified
14504335,3140381,12/20/2014,11:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
17367738,3537428,10/10/2016,22:15,913533,NY,Station Wagon/Sport Utility Vehicle,,,2015,South,1,M,Licensed,NY,Slowing or Stopping,Left Rear Bumper,Left Rear Bumper,Center Back End,,,N,,Unspecified,Unspecified
19974996,4414843,05/09/2021,19:25,61717472-7f9e-44b6-8f6d-1c6bce66fdde,NY,Taxi,TOYT -CAR/SUV,,2021,West,1,,,,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,,,,Unspecified,,Traffic Control Disregarded,Driver Inattention/Distraction
17962932,3817011,12/19/2017,8:30,3b43f1e0-9495-450a-aa66-654f54db394a,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2006,South,1,M,Licensed,NY,Going Straight Ahead,Right Side Doors,Right Side Doors,,,,N,,Driver Inattention/Distraction,Unspecified
19544943,4292420,02/20/2020,11:50,db0deef9-554f-47fa-b732-7a0f382885cf,NY,Box Truck,FRHT-TRUCK/BUS,,2020,West,1,M,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,N,,Passing Too Closely,Passing Too Closely
19734677,4340673,08/21/2020,11:45,56f237fb-36a2-4dcf-9cef-42afd854510b,NY,Sedan,AUDI -CAR/SUV,,2006,East,1,F,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,,,,N,,Failure to Yield Right-of-Way,Driver Inattention/Distraction
17980283,3799395,11/29/2017,8:00,0dbea0de-01bc-479a-b326-febaa1b58a1a,NY,Sedan,HYUN -CAR/SUV,,2011,North,1,F,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Right Front Bumper,Left Front Bumper,,N,,Driver Inattention/Distraction,Unspecified
9505418,2864935,09/28/2013,20:25,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
18563284,3860792,03/09/2018,1:15,b54edc5a-bebe-4396-8f98-109425d38c83,NY,Taxi,MERZ -CAR/SUV,,2012,West,1,M,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
