ID,Segment ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
123,157872,Eastern Parkway,Broadway,Cook Court,NB,10/12/2014,271,173,143,101,88,88,152,228,252,353,425,424,434,439,479,534,620,513,493,462,470,361,302,281
216,74365,Grand Ave,Mazeau St,72 Pl,EB,10/06/2019,89,86,58,43,60,37,50,83,137,198,272,268,262,269,258,250,288,251,232,220,213,173,193,148
14,19761,14 Avenue,72 Street,73 Street,NB,10/14/2019,55,35,23,17,14,28,93,102,161,172,188,167,183,191,166,197,229,261,200,158,112,111,70,56
109,173496,East 149 Street,Grand Concourse,A J Griffin Place,EB,09/19/2014,265,209,134,150,148,177,430,819,891,797,667,657,694,693,788,782,953,963,884,912,767,714,645,473
20,130064,65 Place,53 Drive,53 Avenue,NB,03/14/2015,101,59,54,36,30,30,61,91,112,167,168,209,214,220,233,210,202,221,203,197,162,179,138,127
60,28370,Flatbush Avenue,Clarkson Avenue,Lenox Road,SB,11/19/2017,376,343,223,230,190,141,128,262,300,365,300,427,482,512,510,577,583,560,548,531,537,441,382,364
173,137748,F D R DRIVE,29 STREET,26 STREET,NB,10/15/2015,1556,830,453,444,652,1435,3441,3608,3437,2451,3322,3223,3249,3260,3135,1857,2384,2735,3064,3092,3328,3133,2584,1711
120,111919,Eastchester Road,East Gun Hill Road,Adee Avenue,SB,09/19/2014,30,20,12,24,23,76,181,398,368,257,233,245,241,275,333,359,295,296,247,260,169,126,135,135
102,145203,UNION TURNPIKE,ENTRANCE INTO UNION TPKE,141 STREET,WB,11/02/2016,29,12,13,20,25,99,166,212,170,135,162,107,113,120,150,150,148,153,117,105,96,80,65,37
220,45165,Green Avenue,St. Nicholas Avenue,Cypress Avenue,NB,10/07/2019,101,77,34,45,34,28,38,35,53,73,86,101,110,98,113,110,117,91,120,134,109,65,96,47
40,97492,35 Avenue,Francis Lewis Boulevard,200 Street,EB,09/24/2019,38,12,17,11,18,54,129,355,277,220,270,301,301,318,358,425,384,404,377,277,220,116,103,44
205,26557,Mc Donald Avenue,Elmwood Avenue,40 Street,NB,11/17/2014,83,52,29,40,52,96,218,506,548,592,525,477,469,503,493,573,583,536,504,565,435,372,340,172
237,30312,Park Avenue,Washington Avenue,Hall Street,WB,03/13/2015,160,98,79,70,85,297,661,885,1212,1083,941,819,870,881,942,1048,1047,1171,1144,1029,854,616,495,483
80,162554,Cherry Street,Catherine Slip,Catherine Street,WB,10/10/2014,29,12,9,7,11,18,38,39,97,71,68,88,85,97,75,99,104,113,115,67,59,45,38,43
313,58671,Rockaway Boulevard,143 Street,144 Street,WB,10/12/2019,196,117,79,94,98,156,222,336,430,486,568,609,614,647,688,616,668,709,658,616,488,490,308,275
224,76719,WHITNEY AVENUE,ASKE STREET,ROOSEVELT AVENUE,NB,10/06/2015,34,18,21,26,41,24,62,130,90,89,81,87,94,100,94,129,128,147,129,112,112,72,55,41
155,70616,ST NICHOLAS PLACE,150 STREET,151 STREET,SB,09/16/2015,17,19,13,9,10,27,31,52,64,78,72,65,69,43,93,76,78,69,66,74,29,36,29,30
151,9009550,Central Park West,8 Avenue Line,8 Avenue Line,NB,10/07/2019,127,66,33,34,35,56,125,192,365,288,311,337,334,334,378,498,560,566,451,345,282,286,235,147
97,9005462,Dekalb Avenue,Taaffe Place,Classon Avenue,WB,10/13/2014,173,123,79,81,63,115,230,297,374,360,384,477,391,452,435,479,444,458,447,399,323,266,217,191
112,140995,JACKIE ROBINSON PARKWAY,CYPRESS HILLS STREET,FOREST PARK DRIVE,EB,10/11/2016,755,461,292,312,568,1319,2825,2491,2377,2082,1816,1934,2089,2496,2960,2814,2702,2853,3046,2444,1560,1357,1422,1150
149,126615,MARTLING AVENUE,BROOKSIDE AVENUE,BROOKS POND PLACE,NB,10/14/2016,31,18,5,10,15,51,228,716,456,315,314,301,367,343,495,515,453,501,465,392,250,204,138,130
202,167694,Flushing Avenue,Dead End,53 Street,EB,10/10/2019,260,207,173,184,253,383,621,642,665,682,694,750,780,813,787,877,941,1039,899,1091,1255,755,414,369
207,57005,101 AVENUE,CRESSKILL PLACE,BRISBIN STREET,EB,11/18/2015,29,12,11,5,17,34,78,202,189,179,123,153,120,167,164,186,233,244,224,129,89,76,57,49
279,31127,Rodney Street,Ainslie Street,Meeker Avenue,EB,10/17/2014,323,254,153,138,200,303,440,848,871,779,655,593,734,826,865,1083,1133,886,1014,926,689,568,505,473
144,9013838,STATEN ISLAND EXPRESSWAY,FAHY AVENUE,GOETHALS ROAD NORTH,WB,11/13/2016,1748,1098,783,539,556,737,1181,1912,2722,3575,4319,4874,5052,4870,4881,4540,4384,4427,4051,3627,3334,2645,2128,1412
282,11273,MANOR AVENUE,LINCOLN STREET,CROAX AVENUE,SB,10/14/2015,66,52,28,23,38,105,297,846,756,528,507,577,681,675,880,904,818,942,876,582,475,295,219,160
219,21490,McDonald Avenue,Church Avenue,Albemarle Road,NB,11/15/2014,49,46,34,23,33,35,45,107,126,154,163,152,203,222,168,212,234,198,176,117,138,127,106,83
248,163584,Ocean Parkway,Caton Avenue,Albemarle Road,SB,10/22/2014,33,14,1,7,5,11,27,66,71,47,41,61,47,80,66,48,56,73,56,43,35,30,35,30
93,138375,Cross Island Parkway,87 Avenue,88 Avenue,NB,10/03/2014,933,578,412,516,1184,3668,5273,5217,4986,4814,4147,3962,4065,4423,5044,5009,4855,4769,4440,4235,3781,3394,3193,2237
166,27577,NOSTRAND AVENUE,AVENUE P,STUART STREET,SB,10/30/2016,139,114,86,70,65,86,99,205,328,344,403,424,515,564,577,528,504,476,434,397,326,266,212,171
369,78877,Westchester Avenue,East 167 Street,Home Street,EB,03/14/2018,204,158,106,85,106,181,243,459,569,497,497,499,530,578,658,735,767,663,720,705,492,408,326,314
199,51223,ROCKAWAY BOULEVARD,CULLODEN PLACE,84 STREET,EB,11/14/2015,135,116,80,45,55,58,102,147,232,332,411,457,446,458,464,450,518,464,398,375,347,305,242,202
8,140405,WASHINGTON BRIDGE,MAHATTAN END,BRONX END,WB,10/21/2016,798,1019,645,498,531,555,1296,2298,2237,1816,1665,1662,1496,1400,1852,2211,2543,2267,2134,2007,1572,1195,1057,837
266,130633,31 AVENUE,88 STREET,ALLEY,WB,10/08/2015,55,24,23,15,25,14,87,172,209,167,168,173,209,216,308,341,344,384,312,218,194,130,100,93
277,275873,Myrtle Avenue,Freedom Drive,Memorial Drive,WB,09/28/2019,45,30,25,30,42,74,97,151,171,232,222,256,257,242,246,248,232,221,202,194,174,127,105,75
193,48672,COOPER AVENUE,ST FELIX AVENUE,WYCKOFF AVENUE,WB,10/06/2015,136,116,53,68,83,277,763,1091,916,623,462,480,492,545,618,668,770,781,717,572,439,376,298,264
104,34073,7 Avenue,West 45 Street,West 46 Street,SB,10/07/2017,1327,1242,1089,957,704,626,686,906,1053,1292,1285,1325,1396,1443,1344,1489,1519,1561,1496,1437,1474,1304,1339,1504
65,87447,BRONX PARK EAST,MARAN PLACE,LYDIG AVENUE,SB,11/07/2015,374,269,173,139,128,175,246,361,510,592,595,688,740,945,1007,811,840,852,857,778,653,652,505,293
303,194327,Pelham Parkway South,Bolton Street,White Plains Road,EB,11/07/2019,145,79,68,42,57,79,217,313,401,370,350,378,357,378,399,394,428,406,383,406,404,299,262,168
322,151663,Woodhaven Boulevard Main Road,97 Avenue,101 Avenue,NB,01/25/2018,342,210,125,121,187,298,749,1094,1121,889,781,861,913,979,1366,1549,1541,1615,1361,1529,1188,901,695,524
159,106919,MORRIS AVENUE,CONCOURSE VILLAGE EAST,EAST 156 STREET,NB,10/13/2016,85,63,61,51,64,123,236,362,398,280,273,301,299,278,308,356,324,340,261,275,249,186,179,126
124,129127,Linden Boulevard,144 Street,145 Street,WB,09/14/2017,95,39,66,60,90,221,459,635,463,385,333,320,366,358,385,409,445,411,376,384,320,291,273,184
223,38499,Morningside Drive,West 121 Street,Amsterdam Avenue,EB,09/24/2014,22,15,14,5,8,40,70,133,47,28,28,29,35,33,39,102,51,36,93,66,37,44,49,35
50,21110,5 AVENUE,32 STREET,33 STREET,NB,10/19/2016,87,49,40,40,65,104,305,680,649,480,471,458,365,366,448,415,422,425,361,277,214,171,134,115
367,218038,Woodrow Road,Dead end,Everton Avenue,SB,09/27/2019,17,8,6,5,13,33,75,240,159,108,112,102,137,148,186,245,257,273,246,191,133,105,73,44
173,88298,BOSTON ROAD,FISH AVENUE,SEYMOUR AVENUE,SB,11/19/2016,178,121,108,84,108,67,91,160,255,321,368,412,439,459,507,477,511,499,501,430,380,271,229,198
276,113134,Sedgwick Avenue,West 183 Street,West Fordham Road,NB,09/19/2014,72,38,44,20,36,67,181,282,301,278,222,230,233,233,353,248,343,378,357,291,319,211,242,177
38,144258,GOWANUS EXPRESSWAY,BAY RIDGE PARKWAY,76 STREET,SB,11/19/2016,1556,1229,907,848,616,841,1302,1670,1928,2124,2360,2386,2458,2616,2920,3061,2882,2911,2616,2183,1801,2074,1668,1957
227,74501,CALDWELL AVENUE,71 STREET,74 STREET,WB,11/15/2015,74,60,44,30,27,22,49,86,156,236,305,309,395,349,313,294,302,292,239,181,172,105,87,47
236,98006,NORTHERN BOULEVARD,209 STREET,OCEANIA STREET,WB,11/12/2015,138,109,77,40,70,147,380,891,1135,980,932,981,1091,1124,1354,1361,1367,1477,1349,949,821,548,385,258
59,95712,CONNER STREET,HOLLERS AVENUE,BOSTON ROAD,WB,09/16/2015,266,154,112,86,149,320,460,767,697,661,652,712,769,693,917,904,873,829,774,726,589,432,381,304
85,139303,BRONX RIVER PARKWAY,BOSTON ROAD,ENTRANCE,SB,09/14/2015,1590,893,677,684,1215,3028,5430,5252,4892,4972,4904,5076,5314,5521,5768,6398,5349,2629,8089,5315,4676,3611,3068,2240
72,36705,Vernon Boulevard,46 Road,47 Avenue,NB,09/11/2017,79,36,41,41,75,139,173,295,350,293,238,260,333,324,327,331,319,318,298,261,237,182,162,158
30,82335,108 Street,62 Drive,63 Avenue,SB,10/16/2014,78,47,30,19,29,66,132,264,279,284,311,286,304,318,365,348,382,380,346,387,309,271,204,127
75,87808,Bronxwood Avenue,Mace Avenue,Allerton Avenue,SB,10/31/2014,9,16,4,5,4,13,37,136,106,40,51,85,101,70,96,92,88,71,72,110,55,55,42,26
160,19813,86 STREET,19 AVENUE,BAY 22 STREET,EB,10/30/2016,176,143,144,97,96,79,84,120,171,272,312,166,435,408,438,431,338,423,386,365,311,230,185,156
130,56878,ARCHER AVENUE,143 STREET,144 PLACE,EB,11/06/2016,145,102,99,45,52,65,75,82,104,108,134,131,114,121,117,112,130,117,126,119,96,112,99,120
273,150039,164 Street,65 Avenue,67 Avenue,SB,10/08/2017,110,72,58,41,27,58,105,162,339,418,427,435,406,436,384,414,398,387,395,298,245,191,179,116
121,146328,Boston Road,Connector,Connector,EB,11/10/2019,123,114,74,60,68,58,165,232,322,504,577,633,688,754,757,726,666,531,441,367,250,315,159,148
248,163602,Ocean Parkway,Caton Avenue,Albemarle Road,NB,10/18/2014,26,26,25,8,9,12,19,36,46,65,70,61,60,90,84,76,69,85,77,90,56,50,63,58
239,97302,45 AVENUE,193 STREET,192 STREET,EB,11/14/2015,35,24,20,7,18,17,34,63,115,120,151,157,152,178,163,164,139,113,117,96,59,57,38,36
188,175499,JUNCTION BOULEVARD,NORTHERN BOULEVARD,34 AVENUE,SB,10/09/2015,110,108,60,56,99,153,231,364,326,386,358,347,353,330,306,354,355,351,334,392,339,265,266,223
46,88097,LACONIA AVENUE,ARNOW AVENUE,ADEE AVENUE,NB,09/12/2015,6,3,12,8,10,15,18,40,36,77,80,86,81,95,77,83,64,68,82,60,47,42,33,33
25,115296,86 Street Transverse,5 Avenue,East Drive,WB,09/20/2014,309,166,138,100,100,114,182,295,471,600,681,512,659,721,553,659,669,744,724,638,555,553,534,497
33,84009,126 Street,37 Avenue,38 Avenue,SB,10/25/2014,92,51,41,17,27,38,50,74,126,248,355,287,319,346,330,288,307,290,306,241,170,164,93,83
135,84009,126 Street,37 Avenue,38 Avenue,NB,09/29/2017,51,26,37,30,47,95,118,163,233,262,230,298,305,281,262,336,522,420,390,294,242,170,101,104
345,70374,Westchester Avenue,Eagle Avenue,Cauldwell Avenue,WB,10/01/2014,65,53,32,32,24,56,158,318,285,273,235,284,268,246,275,318,314,252,236,200,149,126,88,61
137,88880,Bronx Boulevard,Bronx River Greenway,Dead End,NB,11/09/2019,113,91,67,48,56,79,86,163,226,235,269,278,281,309,368,354,368,355,329,303,287,265,224,231
166,9017050,Columbus Avenue,Dead end,Dead end,SB,10/13/2019,448,382,298,230,207,208,233,377,495,572,690,745,669,835,777,684,721,697,724,571,445,448,527,475
300,7453,Richmond Road,Rockland Avenue,Morley Avenue,NB,09/16/2017,65,35,19,24,20,56,97,169,278,326,305,292,373,291,310,308,304,283,264,214,176,145,135,92
140,29843,BROOKLYN AVENUE,St Johns Place,Lincoln Place,SB,11/05/2019,217,111,65,47,29,46,65,177,369,291,273,295,366,317,400,380,305,253,299,377,336,337,252,226
121,77209,Tinton Avenue,East 150 Street,East 151 Street,SB,09/23/2017,62,62,42,41,36,25,26,53,68,71,69,92,107,126,105,102,101,121,108,124,112,101,71,87
165,177876,Rosedale Avenue,Cross Bronx Expressway Main Road,Cross Bronx Expressway Service Road,SB,11/11/2017,20,10,16,5,2,9,4,14,20,35,51,97,65,65,61,50,64,70,40,38,38,37,35,62
43,21327,39 Street,12 Avenue,13 Avenue,EB,09/25/2019,58,25,19,29,21,37,85,160,201,186,180,171,176,179,184,244,192,214,207,185,148,102,130,87
277,9012809,KOREAN WAR VETS PARKWAY,HEENAN AVENUE,ALBEE AVENUE,NB,10/24/2015,510,302,183,96,80,153,314,618,986,1205,1450,1681,1863,1752,1911,2003,1998,1963,1972,1672,1402,1136,1032,928
187,129029,METROPOLITAN AVENUE,PARK LINE SOUTH,FOREST PARK DRIVE,WB,11/13/2015,123,72,70,62,139,317,829,1314,1005,684,592,700,754,769,889,789,668,726,616,535,499,445,383,318
154,29181,Fulton Street,Clermont Avenue,Vanderbilt Avenue,EB,10/17/2014,341,458,185,117,114,139,214,375,483,500,537,483,580,579,681,729,691,703,646,606,595,522,512,513
212,112418,Little Clove Road,Clove Road,Oneida Avenue,WB,09/28/2014,87,74,31,31,26,25,80,142,231,241,326,341,357,345,337,281,273,265,247,234,213,135,134,72
19,81694,63 Drive,Austin Street,Wetherole Street,NB,10/19/2014,121,73,59,27,37,36,69,108,218,298,355,420,364,369,350,369,387,387,316,311,257,185,149,101
17,71669,OGDEN AVENUE,WEST 171 STREET,DR MARTIN LUTHER KING JR BOULEVARD,NB,09/12/2015,71,73,92,73,70,27,41,66,86,113,159,160,187,220,237,240,231,216,235,183,160,155,98,91
38,130569,32 Ave,86 St,Alley,EB,10/07/2019,40,33,20,12,28,22,55,145,142,97,95,132,129,167,262,251,351,418,382,207,128,115,78,66
119,91425,PARSONS BOULEVARD,37 AVENUE,38 AVENUE,NB,10/05/2016,82,44,37,28,46,76,210,296,433,334,316,288,293,302,361,332,311,334,342,304,290,229,197,150
218,66886,58 STREET,55 AVENUE,55 DRIVE,SB,11/15/2015,44,37,24,22,23,26,31,41,72,105,103,102,105,171,166,133,126,118,114,84,69,59,55,31
153,229411,WEST STREET,CHAMBERS STREET,HARRISON STREET,NB,10/10/2015,682,601,420,299,284,341,646,836,1341,1551,1551,1557,1501,1551,1586,1666,1598,1568,2045,1888,1798,1661,1392,1233
371,41312,Avenue U,East 56 Street,Pearson Street,SB,11/04/2017,171,118,94,75,61,111,164,347,531,693,801,901,837,889,845,813,801,827,768,800,605,475,426,378
275,234174,Vermont Place,Highland Boulevard,Jackie Robinson Parkway,NB,11/10/2017,119,83,60,86,106,246,565,747,618,421,396,433,476,479,543,548,531,540,561,467,390,357,302,215
159,106919,MORRIS AVENUE,CONCOURSE VILLAGE EAST,EAST 156 STREET,NB,10/14/2016,117,78,62,53,63,123,213,397,379,310,274,339,287,268,324,321,316,342,319,273,278,247,227,200
144,22025,3 AVENUE,26 STREET,27 STREET,NB,09/14/2015,158,129,115,111,241,750,1811,2506,2420,1758,1462,1458,1208,1283,1283,1377,1369,1383,1061,850,587,365,323,270
18,70360,East 149 Street,Eagle Avenue,Cauldwell Avenue,WB,09/27/2017,159,106,77,62,91,130,255,548,658,502,444,465,499,515,510,581,643,624,560,468,398,340,231,205
257,75414,BROADWAY,56 STREET,57 STREET,WB,10/08/2015,157,106,92,76,151,295,568,672,706,692,638,608,508,580,629,645,541,569,550,500,367,283,264,220
312,9896,RICHMOND TERRACE,WRIGHT AVENUE,EMERIC COURT,WB,09/13/2015,120,95,62,59,44,56,58,98,122,168,207,233,222,293,292,275,237,229,229,231,171,167,135,108
318,154275,Seaview Avenue,East 102 Street,East 103 Street,WB,10/11/2019,62,40,40,37,62,96,189,320,269,202,241,194,184,209,269,285,324,304,266,247,179,191,147,147
196,49490,MYRTLE AVENUE,73 PLACE,74 STREET,WB,11/13/2015,81,48,36,29,38,110,257,345,304,311,294,315,343,406,448,504,506,542,464,299,264,201,182,148
151,9009550,Central Park West,8 Avenue Line,8 Avenue Line,NB,10/13/2019,279,201,155,115,101,64,70,146,243,194,308,292,302,340,366,401,414,444,411,306,224,250,271,288
172,9013573,Jackie Robinson Parkway,Queens Boulevard,Kew Gardens Road,EB,10/17/2014,761,495,352,373,631,1326,2898,3270,2705,2516,2188,2220,2371,2607,3212,2505,2760,2652,1687,2938,2679,2238,2030,1712
295,160456,RENWICK AVENUE,STATEN ISLAND EXPRESSWAY,LITTLE CLOVE ROAD,SB,10/10/2015,57,42,25,16,12,41,67,138,195,231,269,297,473,452,454,462,428,347,261,229,187,152,121,111
108,276970,East 144 Street,Grand Concourse,A J Griffin Place,EB,09/20/2014,64,50,42,36,38,46,89,168,216,196,166,190,187,214,192,202,237,216,190,213,192,126,117,107
154,162554,Cherry Street,Catherine Slip,Dead end,SB,10/13/2019,22,31,22,24,37,51,118,175,165,201,139,156,144,123,135,158,188,117,138,90,100,91,87,62
353,35040,Dupont Street,Franklin Street,Manhattan Avenue,WB,10/14/2014,7,5,6,1,14,7,11,39,55,28,41,67,42,25,27,30,39,40,31,37,24,29,28,19
160,9008423,Clarkson Avenue,Dead Wend,East 37 Street,EB,10/09/2019,96,42,37,50,40,117,183,320,391,352,305,313,315,347,376,370,408,433,366,294,263,200,146,172
100,97825,CLEARVIEW EXPRESSWAY,39 AVENUE,BOYCE AVENUE,SB,11/14/2016,17,8,7,1,9,33,92,290,673,247,138,136,143,122,226,229,257,189,151,136,91,73,28,24
152,158938,WEST STREET,NORTH MOORE STREET,HUBERT STREET,NB,10/07/2015,323,193,166,231,605,1864,2798,2780,2720,2369,1885,2200,2023,2475,2668,2721,2979,2802,2489,1847,1526,1405,988,640
239,163652,Parkside Avenue,Park Circle,Parade Place,EB,10/21/2014,117,77,40,34,52,149,432,555,584,723,642,611,553,508,631,704,631,701,615,402,358,314,241,220
21,70364,Brook Avenue,East 152 Street,East 153 Street,SB,09/28/2017,67,47,33,31,37,77,228,390,409,227,247,330,243,248,336,340,430,428,296,238,175,141,100,73
41,88020,BRONXWOOD AVENUE,EAST 215 STREET,EAST 214 STREET,NB,09/12/2015,87,96,50,44,28,38,44,65,105,147,178,179,196,249,253,219,229,224,214,220,200,196,156,164
242,78481,Prospect Avenue,Jennings Street,East 170 Street,NB,10/04/2014,96,72,75,55,60,48,46,69,115,136,156,150,178,181,217,31,210,210,239,189,145,165,144,115
361,26825,Ocean Parkway,Parkville Avenue,Newkirk Avenue,NB,10/25/2014,24,18,10,13,16,17,24,23,40,37,41,47,61,40,59,86,89,75,59,80,59,102,179,112
137,136626,FDR Drive,57 Street,56 Street,NB,10/08/2014,1544,782,524,445,707,1488,3108,3194,2666,2871,2830,2512,2884,3115,3216,2210,2421,2612,2806,2938,2758,2609,2382,1947
72,9001099,1 AVENUE,EAST 120 STREET,PALADINO AVENUE,NB,10/15/2016,1023,863,635,494,544,522,519,770,998,1138,1297,1393,1540,1472,1506,1558,1704,1610,1650,1491,1257,1174,1228,1240
120,88298,Boston Road,Fish Avenue,Seymour Avenue,WB,11/07/2019,124,67,59,58,40,126,469,810,692,519,516,507,600,639,566,654,711,704,626,567,382,307,273,244
170,32072,WALKER STREET,LAFAYETTE STREET,CORTLANDT ALLEY,EB,10/11/2015,193,139,95,102,115,152,198,278,318,378,323,385,362,392,366,426,371,472,414,386,413,445,273,191
108,9007483,KISSENA BOULEVARD,65 AVENUE,MELBOURNE AVENUE,NB,10/29/2016,117,67,54,54,55,71,139,215,358,405,388,488,486,471,441,456,412,418,380,384,344,255,207,185
132,128838,Euclid Avenue,Blake Avenue,Dumont Avenue,SB,10/11/2014,112,85,41,48,51,68,93,117,152,190,224,207,261,225,267,255,259,255,219,228,205,182,159,150
121,88518,Eastchester Road,Givan Avenue,Tillotson Avenue,NB,09/20/2014,154,134,78,48,35,51,71,164,207,351,377,359,373,389,435,472,409,437,415,443,387,327,269,283
212,47443,Fulton Street,Georgia Avenue,Jamaica Line,EB,10/16/2019,121,75,70,67,66,152,231,247,265,275,260,291,324,308,365,427,526,525,463,346,296,257,182,203
112,30786,Bedford Avenue,North 1 Street,Grand Street,NB,10/06/2019,260,244,193,169,140,90,69,114,109,123,232,211,246,245,209,253,260,258,241,244,211,190,168,165
26,116269,225 St,114 Rd,Dead End,SB,10/05/2019,5,6,2,2,3,0,6,6,11,6,21,21,20,19,15,16,12,14,4,17,18,6,7,5
265,34402,Riverside Drive,West 73 Street,West 74 Street,SB,10/07/2014,26,9,14,11,35,96,199,387,466,520,331,298,292,264,280,278,302,261,325,341,251,172,107,73
207,19550,Bay Ridge Avenue,11 Avenue,12 Avenue,WB,09/12/2017,9,10,3,3,6,5,36,89,89,48,58,75,49,42,93,62,44,63,52,45,36,16,6,12
226,100274,Hillside Avenue,214 Street,Vanderveer Street,EB,10/20/2019,241,152,113,91,79,77,108,199,274,318,371,488,588,599,716,697,588,591,547,460,418,349,272,201
195,110463,Grand Street,Waterbury Street,Catherine Street,WB,10/06/2017,166,141,125,108,158,272,431,413,416,413,385,353,406,377,391,441,468,483,437,421,360,353,347,316
216,19874,New Utrecht Avenue,71 Street,72 Street,SB,09/15/2017,63,39,39,34,36,42,79,225,216,205,207,250,196,266,275,328,346,385,338,289,223,152,152,133
284,76617,Northern Blvd,90 St,91 St,EB,10/10/2019,152,153,89,69,88,113,220,491,468,434,462,495,554,595,839,1096,1079,1040,791,760,582,461,366,276
269,46514,Rockaway Parkway,Avenue J,Avenue K,NB,11/02/2014,228,137,76,80,69,115,186,256,261,361,368,394,392,369,422,431,419,396,403,370,311,256,206,169
244,135047,North Boundary Road,North Hangar Road,JFK Expressway,SB,10/05/2014,50,31,18,22,28,36,42,54,72,68,71,72,73,103,110,116,98,94,80,77,60,72,75,75
163,141190,Holland Tunnel,New Jersey,Pier,WB,11/07/2014,1695,1449,1043,584,590,981,1525,1752,2057,2015,1508,2460,2327,2238,2667,3014,3315,3052,3058,3366,2886,3120,2663,2144
354,120618,Poly Place,7 Avenue,14 Avenue,EB,04/11/2018,99,38,31,23,32,48,190,312,353,345,301,330,363,343,413,480,678,660,465,357,464,190,95,132
118,18653,Benson Avenue,Bay 20 Street,19 Avenue,WB,10/19/2019,29,19,16,24,9,10,20,47,87,233,265,225,280,260,165,187,144,165,92,132,96,53,50,27
115,27454,Bedford Avenue,Avenue R,Avenue S,NB,10/17/2019,58,18,12,14,20,86,299,585,577,416,357,338,369,379,437,397,449,463,420,362,266,167,110,89
157,155745,Seagirt Boulevard,Beach 7 Street,Beach 9 Street,WB,10/28/2017,233,181,131,95,76,97,187,265,303,344,385,375,454,538,551,633,589,675,697,622,558,522,407,375
356,33891,West 29 Street,5 Avenue,Broadway,WB,10/06/2019,279,215,187,129,94,73,130,164,218,214,287,268,319,272,256,294,261,308,285,265,269,259,198,172
342,176380,204 Street,Grand Concourse,Valentine Avenue,WB,04/12/2018,11,9,3,3,5,8,15,31,25,23,14,35,13,9,35,31,37,42,38,28,30,18,16,11
106,34607,Avenue C,East 11 Street,East 12 Street,SB,11/07/2017,164,18,41,36,66,71,208,256,338,237,317,363,344,346,346,358,356,345,412,404,387,327,259,234
159,77429,East 163 Street,Intervale Avenue,Kelly Street,EB,10/06/2017,132,107,101,98,138,217,282,498,405,422,409,436,471,465,539,578,595,572,573,537,442,424,362,304
277,9012807,KOREAN WAR VETS PARKWAY,HEENAN AVENUE,ALBEE AVENUE,SB,10/29/2015,145,93,47,64,102,349,697,1337,1424,1105,1080,1196,1308,1378,1683,1801,1875,1926,1799,1550,1259,913,567,372
277,275873,Myrtle Avenue,Freedom Drive,Memorial Drive,WB,09/26/2019,33,16,13,21,60,154,271,327,233,230,188,196,215,215,227,223,264,264,248,189,139,126,77,58
32,85792,ROSEDALE AVENUE,EAST 174 STREET,CROSS BRONX EXPRESSWAY,NB,11/08/2015,186,128,110,108,86,80,101,126,232,265,312,368,401,425,406,373,434,398,385,325,319,215,199,154
227,74501,CALDWELL AVENUE,71 STREET,74 STREET,WB,11/11/2015,32,27,9,14,24,45,109,184,223,238,288,291,281,283,297,265,312,354,312,240,216,132,108,75
131,112603,BEDFORD AVENUE,LENOX ROAD,CATON AVENUE,SB,09/20/2015,280,192,163,166,125,95,79,135,206,277,343,417,422,444,512,558,503,518,521,401,405,308,238,190
27,19991,18 AVENUE,72 STREET,73 STREET,NB,10/15/2016,84,69,43,35,47,72,107,154,242,285,313,329,282,276,331,331,340,380,344,303,220,169,181,147
309,29181,Fulton Street,Clermont Avenue,Vanderbilt Avenue,WB,11/18/2017,218,171,166,126,96,75,84,145,179,211,266,260,296,266,313,333,330,149,140,265,202,229,216,205
221,70220,Melrose Avenue,East 153 Street,East 154 Street,NB,09/20/2014,120,101,67,83,69,60,82,114,120,171,224,213,234,282,253,313,314,299,268,231,228,185,153,150
221,70220,Melrose Avenue,East 154 Street,East 153 Street,SB,09/20/2014,182,160,124,86,91,87,113,160,240,263,294,309,337,343,382,399,361,386,396,320,349,259,265,261
208,96010,Fresh Meadow Lane,Horace Harding Expressway Sr. S,65 Avenue,SB,09/21/2019,31,26,16,15,16,9,26,43,68,92,93,114,87,99,93,120,105,86,112,63,67,83,62,48
173,9013048,Cross Bronx Expressway,Morris Avenue,Eastburn Avenue,EB,11/12/2017,2959,2402,1901,1614,1678,1368,1534,2036,2543,2991,3734,4035,3903,3730,3477,3494,3561,3476,3500,3644,3898,3624,3168,2749
285,150110,Francis Lewis Boulevard,Long Island Expressway,73 Avenue,SB,10/12/2017,38,20,11,14,29,112,345,832,703,382,300,270,302,304,447,491,418,420,444,323,209,139,141,69
298,19163,Stillwell Avenue,Avenue W,28 Avenue,SB,11/16/2014,50,42,23,20,21,22,40,48,66,114,130,156,162,189,174,171,153,146,122,101,93,97,58,42
273,45402,Myrtle Ave,Woodbine St,St Nicholas Ave,WB,10/10/2019,86,75,61,53,71,130,236,292,222,206,166,217,224,193,174,191,212,217,182,210,255,226,137,109
42,26932,Coney Island Avenue,Parkville Avenue,Foster Avenue,SB,09/26/2017,247,201,135,99,100,162,346,643,730,679,604,580,599,628,715,902,1041,1020,1012,823,659,531,479,349
